Date ,Price ,Open ,High ,Low ,Vol. ,Change %
"Sep 05, 2013 ",468.90 ,481.65 ,484.00 ,464.00 ,3.07M ,-2.58%
"Sep 06, 2013 ",468.50 ,468.15 ,483.90 ,464.90 ,4.33M ,-0.09%
"Sep 10, 2013 ",472.05 ,473.65 ,484.00 ,466.30 ,4.14M ,0.76%
"Sep 11, 2013 ",475.00 ,472.35 ,482.90 ,470.30 ,4.47M ,0.62%
"Sep 12, 2013 ",471.90 ,474.00 ,479.60 ,468.15 ,4.50M ,-0.65%
"Sep 13, 2013 ",455.50 ,474.00 ,474.00 ,450.95 ,3.40M ,-3.48%
"Sep 16, 2013 ",451.70 ,456.30 ,458.00 ,446.90 ,2.57M ,-0.83%
"Sep 17, 2013 ",474.95 ,453.85 ,480.00 ,453.25 ,2.75M ,5.15%
"Sep 18, 2013 ",480.70 ,475.00 ,485.00 ,472.75 ,2.53M ,1.21%
"Sep 19, 2013 ",472.00 ,478.00 ,483.65 ,468.60 ,1.59M ,-1.81%
"Sep 20, 2013 ",474.90 ,471.00 ,481.30 ,471.00 ,1.65M ,0.61%
"Sep 23, 2013 ",483.50 ,476.00 ,489.90 ,474.00 ,2.59M ,1.81%
"Sep 24, 2013 ",477.85 ,486.00 ,490.40 ,473.25 ,1.70M ,-1.17%
"Sep 25, 2013 ",475.55 ,480.00 ,485.55 ,474.10 ,1.91M ,-0.48%
"Sep 26, 2013 ",478.25 ,474.25 ,489.90 ,474.00 ,5.18M ,0.57%
"Sep 27, 2013 ",475.85 ,482.00 ,484.90 ,472.50 ,2.16M ,-0.50%
"Sep 30, 2013 ",473.05 ,476.05 ,484.90 ,470.10 ,1.52M ,-0.59%
"Oct 01, 2013 ",471.85 ,475.90 ,479.50 ,470.05 ,1.16M ,-0.25%
"Oct 03, 2013 ",485.10 ,474.00 ,489.00 ,473.90 ,3.15M ,2.81%
"Oct 04, 2013 ",482.95 ,484.05 ,491.00 ,479.35 ,1.30M ,-0.44%
"Oct 07, 2013 ",482.00 ,484.50 ,486.50 ,481.00 ,1.05M ,-0.20%
"Oct 08, 2013 ",483.45 ,485.00 ,493.00 ,480.20 ,1.97M ,0.30%
"Oct 09, 2013 ",477.25 ,480.05 ,485.90 ,475.90 ,2.69M ,-1.28%
"Oct 10, 2013 ",480.15 ,480.00 ,484.55 ,478.00 ,2.35M ,0.61%
"Oct 11, 2013 ",488.25 ,491.00 ,499.00 ,484.00 ,3.53M ,1.69%
"Oct 14, 2013 ",501.10 ,490.80 ,508.00 ,490.50 ,3.70M ,2.63%
"Oct 15, 2013 ",510.60 ,505.00 ,519.75 ,504.10 ,5.41M ,1.90%
"Oct 17, 2013 ",495.00 ,512.10 ,516.50 ,491.50 ,3.58M ,-3.06%
"Oct 18, 2013 ",506.40 ,501.00 ,511.90 ,494.50 ,3.08M ,2.30%
"Oct 21, 2013 ",506.00 ,510.00 ,514.80 ,501.30 ,4.08M ,-0.08%
"Oct 22, 2013 ",514.80 ,515.00 ,517.70 ,509.00 ,4.20M ,1.74%
"Oct 23, 2013 ",492.45 ,510.80 ,510.90 ,482.20 ,6.85M ,-4.34%
"Oct 24, 2013 ",470.85 ,492.45 ,494.20 ,469.15 ,4.74M ,-4.39%
"Oct 25, 2013 ",481.10 ,470.00 ,483.65 ,467.70 ,3.71M ,2.18%
"Oct 28, 2013 ",483.85 ,483.60 ,485.60 ,476.70 ,1.95M ,0.57%
"Oct 29, 2013 ",486.55 ,485.70 ,488.05 ,481.00 ,2.29M ,0.56%
"Oct 30, 2013 ",476.75 ,487.90 ,487.90 ,473.10 ,2.47M ,-2.01%
"Oct 31, 2013 ",477.70 ,475.10 ,485.85 ,475.00 ,3.77M ,0.20%
"Nov 01, 2013 ",482.55 ,477.25 ,484.80 ,477.25 ,1.30M ,1.02%
"Nov 05, 2013 ",480.10 ,482.25 ,483.95 ,475.00 ,1.36M ,-0.51%
"Nov 06, 2013 ",482.40 ,483.00 ,487.85 ,479.40 ,1.77M ,0.48%
"Nov 07, 2013 ",481.95 ,485.00 ,489.00 ,478.00 ,2.49M ,-0.09%
"Nov 08, 2013 ",481.55 ,484.70 ,486.90 ,478.00 ,1.04M ,-0.08%
"Nov 11, 2013 ",481.60 ,480.05 ,487.05 ,479.05 ,2.26M ,0.01%
"Nov 12, 2013 ",482.60 ,484.80 ,489.65 ,477.60 ,4.46M ,0.21%
"Nov 13, 2013 ",482.30 ,483.00 ,487.00 ,479.95 ,1.58M ,-0.06%
"Nov 14, 2013 ",486.30 ,485.00 ,490.80 ,480.60 ,2.32M ,0.83%
"Nov 18, 2013 ",492.20 ,489.00 ,497.70 ,489.00 ,2.33M ,1.21%
"Nov 19, 2013 ",488.05 ,493.25 ,494.00 ,487.25 ,1.65M ,-0.84%
"Nov 20, 2013 ",483.05 ,485.25 ,493.50 ,480.25 ,1.48M ,-1.02%
"Nov 21, 2013 ",478.40 ,482.05 ,486.95 ,475.80 ,2.22M ,-0.96%
"Nov 22, 2013 ",477.95 ,480.50 ,482.90 ,477.10 ,935.60K ,-0.09%
"Nov 25, 2013 ",478.85 ,479.00 ,483.60 ,477.65 ,1.58M ,0.19%
"Nov 26, 2013 ",474.90 ,477.10 ,479.60 ,471.30 ,2.20M ,-0.82%
"Nov 27, 2013 ",469.80 ,473.25 ,475.35 ,468.40 ,1.56M ,-1.07%
"Nov 28, 2013 ",472.60 ,471.00 ,475.00 ,470.50 ,2.00M ,0.60%
"Nov 29, 2013 ",470.80 ,476.75 ,476.75 ,469.90 ,1.75M ,-0.38%
"Dec 02, 2013 ",481.25 ,474.00 ,484.00 ,466.65 ,2.21M ,2.22%
"Dec 03, 2013 ",482.45 ,484.00 ,486.30 ,480.80 ,1.53M ,0.25%
"Dec 04, 2013 ",491.35 ,480.65 ,494.80 ,479.10 ,2.17M ,1.84%
"Dec 05, 2013 ",492.90 ,496.00 ,498.75 ,486.05 ,1.99M ,0.32%
"Dec 06, 2013 ",493.80 ,489.60 ,498.00 ,486.00 ,1.31M ,0.18%
"Dec 09, 2013 ",507.20 ,498.00 ,509.00 ,490.60 ,1.56M ,2.71%
"Dec 10, 2013 ",516.70 ,507.10 ,522.65 ,502.60 ,3.56M ,1.87%
"Dec 11, 2013 ",518.60 ,513.00 ,521.50 ,510.00 ,1.80M ,0.37%
"Dec 12, 2013 ",510.65 ,515.00 ,516.50 ,508.30 ,900.52K ,-1.53%
"Dec 13, 2013 ",518.75 ,509.90 ,520.30 ,507.45 ,1.05M ,1.59%
"Dec 16, 2013 ",524.10 ,520.00 ,526.10 ,515.25 ,2.27M ,1.03%
"Dec 17, 2013 ",517.90 ,525.25 ,529.95 ,515.25 ,1.27M ,-1.18%
"Dec 18, 2013 ",521.70 ,517.90 ,523.90 ,512.95 ,1.02M ,0.73%
"Dec 19, 2013 ",529.15 ,522.25 ,538.20 ,518.30 ,2.34M ,1.43%
"Dec 20, 2013 ",548.90 ,534.40 ,552.70 ,530.35 ,2.65M ,3.73%
"Dec 23, 2013 ",552.00 ,549.55 ,556.90 ,544.55 ,1.66M ,0.56%
"Dec 24, 2013 ",540.10 ,550.65 ,554.00 ,539.00 ,733.51K ,-2.16%
"Dec 26, 2013 ",548.60 ,541.25 ,552.00 ,536.65 ,2.13M ,1.57%
"Dec 27, 2013 ",555.10 ,550.00 ,557.40 ,547.00 ,1.16M ,1.18%
"Dec 30, 2013 ",551.55 ,555.30 ,557.95 ,546.15 ,876.12K ,-0.64%
"Dec 31, 2013 ",559.20 ,555.00 ,561.50 ,549.25 ,704.30K ,1.39%
"Jan 01, 2014 ",552.70 ,564.00 ,564.00 ,551.10 ,443.01K ,-1.16%
"Jan 02, 2014 ",552.95 ,552.70 ,556.80 ,546.15 ,915.49K ,0.05%
"Jan 03, 2014 ",556.60 ,547.00 ,558.40 ,546.30 ,1.11M ,0.66%
"Jan 06, 2014 ",558.00 ,559.90 ,564.80 ,555.00 ,1.86M ,0.25%
"Jan 07, 2014 ",550.20 ,558.00 ,558.70 ,545.00 ,1.23M ,-1.40%
"Jan 08, 2014 ",547.15 ,549.00 ,550.90 ,543.45 ,1.08M ,-0.55%
"Jan 09, 2014 ",540.90 ,547.00 ,553.75 ,537.55 ,1.64M ,-1.14%
"Jan 10, 2014 ",553.35 ,543.10 ,556.90 ,531.60 ,2.66M ,2.30%
"Jan 13, 2014 ",561.45 ,555.00 ,568.00 ,555.00 ,1.89M ,1.46%
"Jan 14, 2014 ",553.60 ,562.55 ,563.00 ,549.60 ,1.46M ,-1.40%
"Jan 15, 2014 ",560.70 ,557.25 ,564.00 ,551.70 ,1.30M ,1.28%
"Jan 16, 2014 ",571.55 ,555.00 ,573.85 ,555.00 ,1.72M ,1.94%
"Jan 17, 2014 ",552.70 ,575.00 ,575.90 ,549.30 ,2.52M ,-3.30%
"Jan 20, 2014 ",573.05 ,552.60 ,577.70 ,552.10 ,4.71M ,3.68%
"Jan 21, 2014 ",571.55 ,574.75 ,578.00 ,568.40 ,2.21M ,-0.26%
"Jan 22, 2014 ",577.95 ,570.00 ,582.85 ,568.05 ,2.10M ,1.12%
"Jan 23, 2014 ",578.50 ,576.00 ,580.35 ,565.00 ,2.04M ,0.10%
"Jan 24, 2014 ",572.85 ,575.60 ,587.00 ,570.45 ,2.15M ,-0.98%
"Jan 27, 2014 ",570.55 ,570.00 ,579.00 ,565.70 ,1.95M ,-0.40%
"Jan 28, 2014 ",567.60 ,568.80 ,572.90 ,564.10 ,1.15M ,-0.52%
"Jan 29, 2014 ",571.50 ,565.00 ,575.80 ,565.00 ,1.14M ,0.69%
"Jan 30, 2014 ",571.20 ,568.00 ,574.80 ,561.65 ,1.94M ,-0.05%
"Jan 31, 2014 ",575.05 ,571.90 ,579.65 ,569.80 ,1.05M ,0.67%
"Feb 03, 2014 ",565.95 ,563.20 ,574.00 ,562.15 ,1.13M ,-1.58%
"Feb 04, 2014 ",555.65 ,561.70 ,561.70 ,544.00 ,2.11M ,-1.82%
"Feb 05, 2014 ",560.40 ,558.00 ,565.45 ,550.80 ,1.59M ,0.85%
"Feb 06, 2014 ",568.55 ,559.10 ,571.70 ,555.00 ,2.67M ,1.45%
"Feb 07, 2014 ",561.65 ,569.95 ,573.85 ,556.55 ,1.38M ,-1.21%
"Feb 10, 2014 ",563.20 ,563.00 ,569.60 ,561.10 ,1.05M ,0.28%
"Feb 11, 2014 ",563.15 ,566.00 ,571.40 ,560.30 ,1.36M ,-0.01%
"Feb 12, 2014 ",562.45 ,564.55 ,571.20 ,558.05 ,1.42M ,-0.12%
"Feb 13, 2014 ",555.20 ,565.00 ,566.00 ,549.80 ,1.09M ,-1.29%
"Feb 14, 2014 ",563.80 ,556.55 ,566.25 ,552.70 ,1.19M ,1.55%
"Feb 17, 2014 ",561.00 ,565.00 ,569.50 ,557.00 ,856.55K ,-0.50%
"Feb 18, 2014 ",557.05 ,559.25 ,564.90 ,554.45 ,922.44K ,-0.70%
"Feb 19, 2014 ",565.55 ,556.00 ,568.00 ,556.00 ,746.61K ,1.53%
"Feb 20, 2014 ",565.20 ,564.95 ,570.65 ,561.10 ,1.10M ,-0.06%
"Feb 21, 2014 ",571.55 ,565.50 ,575.00 ,565.50 ,1.35M ,1.12%
"Feb 24, 2014 ",577.65 ,573.10 ,581.95 ,570.00 ,1.04M ,1.07%
"Feb 25, 2014 ",596.25 ,580.00 ,598.00 ,580.00 ,1.65M ,3.22%
"Feb 26, 2014 ",603.05 ,596.00 ,611.00 ,593.70 ,2.74M ,1.14%
"Feb 28, 2014 ",597.25 ,603.00 ,605.00 ,589.50 ,1.82M ,-0.96%
"Mar 03, 2014 ",585.90 ,600.00 ,600.00 ,583.10 ,934.48K ,-1.90%
"Mar 04, 2014 ",588.20 ,586.00 ,594.80 ,585.15 ,1.40M ,0.39%
"Mar 05, 2014 ",590.50 ,593.10 ,596.00 ,586.45 ,1.68M ,0.39%
"Mar 06, 2014 ",584.85 ,592.00 ,594.85 ,583.50 ,1.24M ,-0.96%
"Mar 07, 2014 ",565.35 ,588.00 ,588.00 ,559.95 ,1.98M ,-3.33%
"Mar 10, 2014 ",557.25 ,564.10 ,571.75 ,555.10 ,2.07M ,-1.43%
"Mar 11, 2014 ",559.85 ,557.00 ,566.55 ,553.40 ,1.80M ,0.47%
"Mar 12, 2014 ",566.75 ,559.90 ,570.00 ,559.00 ,1.21M ,1.23%
"Mar 13, 2014 ",563.60 ,562.00 ,574.80 ,550.60 ,1.97M ,-0.56%
"Mar 14, 2014 ",547.60 ,564.00 ,564.00 ,544.60 ,2.23M ,-2.84%
"Mar 18, 2014 ",540.45 ,550.00 ,551.00 ,537.25 ,1.82M ,-1.31%
"Mar 19, 2014 ",545.10 ,540.55 ,549.95 ,528.70 ,2.14M ,0.86%
"Mar 20, 2014 ",552.35 ,547.00 ,559.80 ,546.00 ,1.69M ,1.33%
"Mar 21, 2014 ",568.20 ,558.65 ,577.50 ,554.00 ,3.41M ,2.87%
"Mar 22, 2014 ",569.65 ,567.90 ,571.05 ,564.45 ,105.89K ,0.26%
"Mar 24, 2014 ",562.80 ,571.00 ,575.00 ,561.15 ,1.05M ,-1.20%
"Mar 25, 2014 ",548.50 ,557.35 ,559.95 ,546.15 ,2.30M ,-2.54%
"Mar 26, 2014 ",545.55 ,550.90 ,557.70 ,544.00 ,1.34M ,-0.54%
"Mar 27, 2014 ",553.40 ,546.00 ,559.95 ,540.00 ,2.21M ,1.44%
"Mar 28, 2014 ",552.05 ,554.05 ,559.45 ,550.45 ,1.13M ,-0.24%
"Mar 31, 2014 ",543.20 ,552.00 ,554.10 ,538.50 ,2.67M ,-1.60%
"Apr 01, 2014 ",561.05 ,547.00 ,563.00 ,546.95 ,1.89M ,3.29%
"Apr 02, 2014 ",565.90 ,564.50 ,572.50 ,559.00 ,1.80M ,0.86%
"Apr 03, 2014 ",560.95 ,565.00 ,568.05 ,557.65 ,923.77K ,-0.87%
"Apr 04, 2014 ",553.40 ,565.00 ,568.95 ,551.45 ,1.03M ,-1.35%
"Apr 07, 2014 ",556.90 ,553.00 ,560.60 ,551.45 ,1.14M ,0.63%
"Apr 09, 2014 ",554.45 ,559.00 ,562.45 ,549.50 ,1.44M ,-0.44%
"Apr 10, 2014 ",561.20 ,555.00 ,564.90 ,550.50 ,1.45M ,1.22%
"Apr 11, 2014 ",568.10 ,555.60 ,570.80 ,551.00 ,1.77M ,1.23%
"Apr 15, 2014 ",588.55 ,565.05 ,591.35 ,565.05 ,2.36M ,3.60%
"Apr 16, 2014 ",572.10 ,594.70 ,594.70 ,568.10 ,1.98M ,-2.80%
"Apr 17, 2014 ",585.85 ,576.90 ,589.55 ,573.55 ,1.90M ,2.40%
"Apr 21, 2014 ",546.20 ,566.00 ,568.30 ,544.05 ,5.71M ,-6.77%
"Apr 22, 2014 ",530.55 ,549.00 ,554.90 ,526.00 ,4.25M ,-2.87%
"Apr 23, 2014 ",524.70 ,533.00 ,538.70 ,521.00 ,4.51M ,-1.10%
"Apr 25, 2014 ",519.25 ,527.50 ,528.65 ,517.00 ,3.07M ,-1.04%
"Apr 28, 2014 ",529.60 ,520.05 ,531.60 ,518.00 ,3.19M ,1.99%
"Apr 29, 2014 ",524.80 ,531.00 ,536.50 ,523.00 ,2.28M ,-0.91%
"Apr 30, 2014 ",522.35 ,529.00 ,529.90 ,517.60 ,2.42M ,-0.47%
"May 02, 2014 ",528.50 ,518.20 ,530.80 ,518.20 ,2.14M ,1.18%
"May 05, 2014 ",520.75 ,524.00 ,529.00 ,519.05 ,1.75M ,-1.47%
"May 06, 2014 ",514.85 ,519.00 ,525.00 ,513.65 ,1.29M ,-1.13%
"May 07, 2014 ",506.10 ,510.10 ,514.65 ,500.00 ,3.70M ,-1.70%
"May 08, 2014 ",510.95 ,505.65 ,515.70 ,501.60 ,1.55M ,0.96%
"May 09, 2014 ",513.95 ,508.00 ,517.90 ,508.00 ,1.48M ,0.59%
"May 12, 2014 ",511.95 ,513.35 ,516.00 ,501.75 ,2.96M ,-0.39%
"May 13, 2014 ",529.20 ,515.00 ,530.40 ,512.50 ,1.93M ,3.37%
"May 14, 2014 ",524.55 ,531.00 ,531.95 ,522.10 ,1.39M ,-0.88%
"May 15, 2014 ",516.50 ,525.30 ,526.95 ,513.00 ,1.46M ,-1.53%
"May 16, 2014 ",502.80 ,521.00 ,531.00 ,497.50 ,4.83M ,-2.65%
"May 19, 2014 ",482.05 ,503.25 ,504.85 ,474.70 ,3.61M ,-4.13%
"May 20, 2014 ",494.65 ,486.00 ,498.70 ,483.40 ,3.07M ,2.61%
"May 21, 2014 ",493.10 ,496.00 ,498.10 ,486.20 ,2.29M ,-0.31%
"May 22, 2014 ",483.50 ,494.90 ,497.00 ,482.05 ,2.26M ,-1.95%
"May 23, 2014 ",490.00 ,483.70 ,493.50 ,480.45 ,2.68M ,1.34%
"May 26, 2014 ",506.00 ,493.00 ,509.90 ,490.10 ,2.68M ,3.27%
"May 27, 2014 ",508.20 ,511.70 ,518.65 ,503.25 ,2.08M ,0.43%
"May 28, 2014 ",514.25 ,512.00 ,515.70 ,503.25 ,1.93M ,1.19%
"May 29, 2014 ",499.80 ,514.00 ,514.30 ,495.05 ,2.60M ,-2.81%
"May 30, 2014 ",506.20 ,500.00 ,509.40 ,485.00 ,2.35M ,1.28%
"Jun 02, 2014 ",499.10 ,506.70 ,507.00 ,498.00 ,1.19M ,-1.40%
"Jun 03, 2014 ",494.20 ,503.90 ,503.90 ,492.10 ,1.85M ,-0.98%
"Jun 04, 2014 ",492.05 ,496.00 ,497.05 ,485.20 ,1.75M ,-0.44%
"Jun 05, 2014 ",500.95 ,493.50 ,502.50 ,490.35 ,2.07M ,1.81%
"Jun 06, 2014 ",509.15 ,504.00 ,510.70 ,495.00 ,2.24M ,1.64%
"Jun 09, 2014 ",511.75 ,510.00 ,516.10 ,505.10 ,1.60M ,0.51%
"Jun 10, 2014 ",525.00 ,511.80 ,526.30 ,511.80 ,3.17M ,2.59%
"Jun 11, 2014 ",527.70 ,526.40 ,537.50 ,523.70 ,2.88M ,0.51%
"Jun 12, 2014 ",532.15 ,532.05 ,533.95 ,522.75 ,2.01M ,0.84%
"Jun 13, 2014 ",530.40 ,532.25 ,535.65 ,525.00 ,1.65M ,-0.33%
"Jun 16, 2014 ",536.10 ,531.40 ,538.00 ,529.05 ,1.96M ,1.07%
"Jun 17, 2014 ",536.10 ,539.00 ,542.00 ,533.70 ,1.67M ,0.00%
"Jun 18, 2014 ",530.50 ,537.85 ,539.25 ,528.15 ,1.41M ,-1.04%
"Jun 19, 2014 ",537.20 ,528.00 ,539.95 ,527.85 ,1.80M ,1.26%
"Jun 20, 2014 ",536.80 ,540.50 ,543.30 ,531.20 ,1.21M ,-0.07%
"Jun 23, 2014 ",531.40 ,534.10 ,537.00 ,529.00 ,980.23K ,-1.01%
"Jun 24, 2014 ",531.30 ,534.00 ,534.00 ,527.20 ,1.07M ,-0.02%
"Jun 25, 2014 ",529.15 ,531.10 ,534.00 ,526.00 ,1.19M ,-0.40%
"Jun 26, 2014 ",535.45 ,531.00 ,539.90 ,529.10 ,2.88M ,1.19%
"Jun 27, 2014 ",545.95 ,540.00 ,549.00 ,536.30 ,1.87M ,1.96%
"Jun 30, 2014 ",546.40 ,548.95 ,553.00 ,543.65 ,1.43M ,0.08%
"Jul 01, 2014 ",538.20 ,547.90 ,547.90 ,536.00 ,1.41M ,-1.50%
"Jul 02, 2014 ",540.85 ,542.00 ,548.65 ,538.40 ,1.61M ,0.49%
"Jul 03, 2014 ",555.50 ,547.00 ,558.05 ,544.15 ,2.24M ,2.71%
"Jul 04, 2014 ",546.75 ,559.50 ,559.55 ,543.90 ,1.14M ,-1.58%
"Jul 07, 2014 ",557.60 ,549.00 ,559.00 ,549.00 ,1.96M ,1.98%
"Jul 08, 2014 ",549.75 ,558.00 ,558.85 ,548.00 ,1.29M ,-1.41%
"Jul 09, 2014 ",545.30 ,549.25 ,554.90 ,541.30 ,980.78K ,-0.81%
"Jul 10, 2014 ",544.75 ,546.00 ,558.00 ,540.00 ,1.66M ,-0.10%
"Jul 11, 2014 ",552.85 ,550.35 ,556.70 ,547.05 ,1.53M ,1.49%
"Jul 14, 2014 ",538.80 ,552.00 ,555.00 ,537.00 ,1.41M ,-2.54%
"Jul 15, 2014 ",535.85 ,538.15 ,542.40 ,534.20 ,937.93K ,-0.55%
"Jul 16, 2014 ",535.30 ,539.70 ,539.70 ,532.75 ,882.97K ,-0.10%
"Jul 17, 2014 ",537.35 ,535.85 ,544.65 ,534.00 ,1.66M ,0.38%
"Jul 18, 2014 ",547.05 ,545.10 ,555.00 ,544.20 ,3.54M ,1.81%
"Jul 21, 2014 ",544.95 ,550.05 ,553.40 ,542.50 ,2.02M ,-0.38%
"Jul 22, 2014 ",558.75 ,544.15 ,561.00 ,542.60 ,1.87M ,2.53%
"Jul 23, 2014 ",570.90 ,559.50 ,572.70 ,554.40 ,2.23M ,2.17%
"Jul 24, 2014 ",576.85 ,574.00 ,580.00 ,561.60 ,3.00M ,1.04%
"Jul 25, 2014 ",551.05 ,530.00 ,555.00 ,530.00 ,7.09M ,-4.47%
"Jul 28, 2014 ",557.05 ,552.15 ,558.80 ,545.00 ,1.68M ,1.09%
"Jul 30, 2014 ",550.75 ,556.90 ,557.10 ,549.00 ,1.96M ,-1.13%
"Jul 31, 2014 ",544.40 ,550.05 ,551.00 ,541.05 ,3.57M ,-1.15%
"Aug 01, 2014 ",536.00 ,544.00 ,546.15 ,535.00 ,1.72M ,-1.54%
"Aug 04, 2014 ",548.65 ,536.20 ,550.00 ,536.00 ,2.57M ,2.36%
"Aug 05, 2014 ",549.55 ,549.80 ,551.65 ,543.75 ,1.05M ,0.16%
"Aug 06, 2014 ",551.40 ,545.80 ,552.55 ,545.80 ,1.90M ,0.34%
"Aug 07, 2014 ",552.65 ,547.00 ,554.50 ,535.00 ,2.19M ,0.23%
"Aug 08, 2014 ",548.05 ,550.90 ,551.60 ,541.10 ,992.97K ,-0.83%
"Aug 11, 2014 ",542.95 ,550.20 ,550.50 ,540.20 ,1.32M ,-0.93%
"Aug 12, 2014 ",543.75 ,545.00 ,545.50 ,541.10 ,1.18M ,0.15%
"Aug 13, 2014 ",550.25 ,543.10 ,551.55 ,542.70 ,1.33M ,1.20%
"Aug 14, 2014 ",545.95 ,551.70 ,552.10 ,543.50 ,1.10M ,-0.78%
"Aug 18, 2014 ",547.65 ,545.00 ,548.70 ,541.15 ,1.20M ,0.31%
"Aug 19, 2014 ",547.40 ,546.80 ,552.40 ,544.00 ,1.18M ,-0.05%
"Aug 20, 2014 ",552.15 ,547.40 ,555.00 ,547.40 ,1.12M ,0.87%
"Aug 21, 2014 ",551.15 ,551.40 ,553.90 ,547.70 ,1.23M ,-0.18%
"Aug 22, 2014 ",556.95 ,551.25 ,558.05 ,548.30 ,1.44M ,1.05%
"Aug 25, 2014 ",555.35 ,557.15 ,561.20 ,554.05 ,1.57M ,-0.29%
"Aug 26, 2014 ",550.90 ,558.70 ,560.25 ,546.15 ,1.25M ,-0.80%
"Aug 27, 2014 ",558.55 ,548.00 ,560.80 ,548.00 ,1.45M ,1.39%
"Aug 28, 2014 ",565.25 ,558.55 ,568.05 ,558.55 ,3.07M ,1.20%
"Sep 01, 2014 ",565.85 ,566.00 ,573.05 ,563.55 ,1.08M ,0.11%
"Sep 02, 2014 ",561.00 ,567.00 ,567.65 ,559.10 ,1.36M ,-0.86%
"Sep 03, 2014 ",577.20 ,563.95 ,580.00 ,560.30 ,2.83M ,2.89%
"Sep 04, 2014 ",577.15 ,579.95 ,582.35 ,572.10 ,1.30M ,-0.01%
"Sep 05, 2014 ",581.90 ,581.00 ,583.80 ,575.50 ,1.15M ,0.82%
"Sep 08, 2014 ",592.70 ,582.90 ,595.00 ,578.05 ,1.24M ,1.86%
"Sep 09, 2014 ",588.00 ,593.05 ,594.00 ,581.90 ,823.21K ,-0.79%
"Sep 10, 2014 ",581.65 ,588.00 ,590.00 ,580.50 ,994.16K ,-1.08%
"Sep 11, 2014 ",574.00 ,585.00 ,586.80 ,571.65 ,1.35M ,-1.32%
"Sep 12, 2014 ",575.00 ,575.50 ,578.90 ,569.25 ,1.19M ,0.17%
"Sep 15, 2014 ",568.25 ,575.00 ,576.00 ,562.50 ,1.28M ,-1.17%
"Sep 16, 2014 ",559.45 ,570.00 ,574.95 ,556.00 ,1.62M ,-1.55%
"Sep 17, 2014 ",567.35 ,562.00 ,571.60 ,558.45 ,1.39M ,1.41%
"Sep 18, 2014 ",581.80 ,565.25 ,584.90 ,564.50 ,1.60M ,2.55%
"Sep 19, 2014 ",588.40 ,581.90 ,592.90 ,576.85 ,1.72M ,1.13%
"Sep 22, 2014 ",581.50 ,585.40 ,585.40 ,577.10 ,856.69K ,-1.17%
"Sep 23, 2014 ",582.70 ,579.25 ,593.50 ,576.00 ,2.00M ,0.21%
"Sep 24, 2014 ",592.75 ,588.00 ,596.00 ,586.10 ,2.07M ,1.72%
"Sep 25, 2014 ",582.55 ,592.00 ,597.65 ,576.40 ,1.70M ,-1.72%
"Sep 26, 2014 ",588.60 ,584.00 ,591.00 ,577.00 ,1.06M ,1.04%
"Sep 29, 2014 ",592.85 ,588.20 ,598.90 ,584.30 ,1.06M ,0.72%
"Sep 30, 2014 ",596.80 ,599.00 ,599.00 ,588.20 ,2.47M ,0.67%
"Oct 01, 2014 ",615.75 ,598.10 ,617.65 ,598.10 ,2.80M ,3.18%
"Oct 07, 2014 ",618.50 ,614.00 ,621.90 ,611.05 ,2.09M ,0.45%
"Oct 08, 2014 ",593.55 ,617.00 ,618.85 ,589.15 ,2.33M ,-4.03%
"Oct 09, 2014 ",587.25 ,596.75 ,601.90 ,583.00 ,2.68M ,-1.06%
"Oct 10, 2014 ",584.70 ,580.20 ,599.30 ,580.20 ,3.95M ,-0.43%
"Oct 13, 2014 ",584.55 ,583.80 ,586.00 ,566.10 ,2.35M ,-0.03%
"Oct 14, 2014 ",580.05 ,590.00 ,593.00 ,578.25 ,2.02M ,-0.77%
"Oct 16, 2014 ",573.30 ,579.95 ,584.60 ,565.65 ,2.20M ,-1.16%
"Oct 17, 2014 ",565.90 ,575.30 ,581.50 ,560.10 ,3.27M ,-1.29%
"Oct 20, 2014 ",556.40 ,567.00 ,575.00 ,553.40 ,1.61M ,-1.68%
"Oct 21, 2014 ",573.30 ,559.00 ,575.00 ,557.80 ,1.50M ,3.04%
"Oct 22, 2014 ",583.65 ,582.80 ,586.75 ,576.00 ,1.26M ,1.81%
"Oct 23, 2014 ",560.25 ,560.00 ,564.10 ,554.30 ,1.18M ,-4.01%
"Oct 27, 2014 ",554.80 ,550.00 ,558.50 ,547.15 ,2.98M ,-0.97%
"Oct 28, 2014 ",553.70 ,555.40 ,564.50 ,550.05 ,2.31M ,-0.20%
"Oct 29, 2014 ",556.80 ,555.65 ,560.25 ,554.60 ,1.63M ,0.56%
"Oct 30, 2014 ",560.25 ,558.00 ,563.20 ,557.90 ,3.02M ,0.62%
"Oct 31, 2014 ",563.70 ,565.00 ,567.00 ,559.65 ,2.91M ,0.62%
"Nov 03, 2014 ",564.90 ,570.00 ,570.00 ,561.40 ,3.23M ,0.21%
"Nov 05, 2014 ",559.00 ,569.00 ,569.00 ,556.80 ,3.82M ,-1.04%
"Nov 07, 2014 ",553.45 ,562.70 ,563.00 ,548.40 ,3.03M ,-0.99%
"Nov 10, 2014 ",558.85 ,554.00 ,560.00 ,552.05 ,1.81M ,0.98%
"Nov 11, 2014 ",557.30 ,560.50 ,561.00 ,554.85 ,1.27M ,-0.28%
"Nov 12, 2014 ",556.05 ,554.00 ,561.05 ,552.80 ,1.85M ,-0.22%
"Nov 13, 2014 ",558.80 ,559.00 ,564.40 ,554.05 ,1.92M ,0.49%
